Key,Date,mmdd,DayOfTheWeek,Area,Distance,Timestamp,Tip,OrderAmount,TipPercent,Housing,GenderOfTipper,Cash/Credit_Tip,Cash/Credit_Order,GenderOfDeliverer,PersonWhoDelivered,Area(text),Latitude,Longitude,month
586,42286,1009,Friday,6,2.5,0.894444444,1.06,5.94,0.178451178,House,Male,Cash,Cash,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
587,42245,829,Saturday,2,4.8,0.893055556,2,18.9,0.105820106,Apartment,Female,Credit,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
588,42267,920,Sunday,1,2.7,0.892361111,2.46,12.54,0.196172249,House,Male,Cash,Cash,Male,Angel,North End,43.633105,-116.208304,Sep
589,42274,927,Sunday,1,3.7,0.892361111,0,19.13,0,Apartment,Male,-,Credit,Male,Angel,North End,43.633105,-116.208304,Sep
590,42259,912,Saturday,2,2.7,0.890972222,4.73,15.27,0.309757695,Hotel,Male,Cash,Cash,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
591,42286,1009,Friday,3,2.2,0.890972222,1.92,22.08,0.086956522,House,Female,Cash,Cash,Female,Sammie,Garden City,43.633857,-116.24628,Oct
592,42287,1010,Saturday,3,3.6,0.890972222,2.92,22.08,0.132246377,Apartment,Male,Cash,Cash,Female,Sammie,Garden City,43.633857,-116.24628,Oct
593,42274,927,Sunday,10,3,0.890277778,2.34,10.26,0.228070175,Apartment,Male,Cash,Cash,Male,Angel,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
594,42213,728,Tuesday,6,0.3,0.889583333,0.14,11.86,0.011804384,Apartment,Female,Cash,Cash,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Jul
595,42206,721,Tuesday,1,3.1,0.888888889,2,21,0.095238095,House,Male,Cash,Cash,Male,Angel,North End,43.633105,-116.208304,Jul
596,42245,829,Saturday,5,0.7,0.888888889,1,15.38,0.065019506,House,Male,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Aug
597,42288,1011,Sunday,5,1.5,0.888888889,1,11.71,0.085397096,Apartment,Female,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Oct
598,42294,1017,Saturday,1,2,0.888888889,7,32.36,0.21631644,House,Male,Credit,Credit,Female,Sammie,North End,43.633105,-116.208304,Oct
599,42258,911,Friday,7,2.8,0.888194444,6,21,0.285714286,House,Male,Cash,Cash,Female,Sammie,West of Gary/Glennwood,43.672328,-116.286124,Sep
601,42273,926,Saturday,5,1.1,0.888194444,4.56,15.44,0.295336788,Apartment,Male,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
602,42281,1004,Sunday,7,3.5,0.888194444,1.17,8.83,0.132502831,House,Male,Cash,Cash,Male,Angel,West of Gary/Glennwood,43.672328,-116.286124,Oct
603,42294,1017,Saturday,2,2.7,0.888194444,10,34.77,0.287604257,Apartment,Female,Credit,Credit,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Oct
604,42196,711,Saturday,3,3.2,0.8875,3,15.27,0.196463654,Apartment,Female,Credit,Credit,Male,Angel,Garden City,43.633857,-116.24628,Jul
605,42233,817,Monday,1,3,0.886805556,2.13,12.87,0.165501166,House,Male,Cash,Cash,Female,Sammie,North End,43.633105,-116.208304,Aug
606,42294,1017,Saturday,3,2.7,0.886805556,3,15.71,0.190961171,House,Male,Cash,Credit,Male,Angel,Garden City,43.633857,-116.24628,Oct
607,42300,1023,Friday,4,2.6,0.886111111,2,23.65,0.084566596,House,Male,Cash,Credit,Male,Angel,Bogus Basin - Gary (North of Hill),43.659428,-116.231891,Oct
608,42302,1025,Sunday,1,3.1,0.886111111,5,23,0.217391304,Apartment,Male,Credit,Credit,Male,Angel,North End,43.633105,-116.208304,Oct
609,42239,823,Sunday,1,2.7,0.884722222,4,21.55,0.185614849,House,Female,Credit,Credit,Male,Angel,North End,43.633105,-116.208304,Aug
610,42251,904,Friday,10,3.9,0.884722222,5,33.2,0.15060241,Apartment,Female,Credit,Credit,Female,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Sep
611,42273,926,Saturday,2,2.9,0.884722222,4,16.78,0.238379023,Apartment,Male,Credit,Credit,Female,Sammie,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
612,42274,927,Sunday,7,3,0.884722222,4.73,15.27,0.309757695,Apartment,Male,Cash,Cash,Female,Sammie,West of Gary/Glennwood,43.672328,-116.286124,Sep
613,42275,928,Monday,2,3,0.884722222,3.12,15.88,0.196473552,Business,Female,Cash,Cash,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Sep
614,42225,809,Sunday,6,0.8,0.884027778,5,24.69,0.202511138,Apartment,Female,Credit,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Aug
615,42239,823,Sunday,6,0.8,0.884027778,3,27.36,0.109649123,Apartment,Female,Credit,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Aug
616,42246,830,Sunday,6,0.2,0.884027778,4.47,35.92,0.124443207,Apartment,Male,Cash,Cash,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Aug
617,42296,1019,Monday,1,2.8,0.883333333,7.37,21.63,0.340730467,House,Female,Cash,Cash,Male,Angel,North End,43.633105,-116.208304,Oct
618,42217,801,Saturday,10,4.2,0.882638889,5,15.03,0.332667997,House,Female,Credit,Credit,Female,Sammie,Bogus Basin - Brumback Hills,43.654203,-116.190788,Aug
619,42293,1016,Friday,5,1,0.882638889,1.4,13.6,0.102941176,House,Male,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Oct
620,42213,728,Tuesday,5,0.8,0.881944444,4.92,4.92,1,House,Female,Cash,Cash,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Jul
621,42279,1002,Friday,3,2.2,0.881944444,0,28.44,0,Apartment,Female,-,Credit,Male,Angel,Garden City,43.633857,-116.24628,Oct
622,42293,1016,Friday,6,0.7,0.881944444,6,38.76,0.154798762,House,Male,Credit,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Oct
623,42204,719,Sunday,5,0.7,0.880555556,3.46,14.54,0.237964237,House,Male,Cash,Cash,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Jul
624,42217,801,Saturday,5,1.5,0.880555556,3,14.65,0.204778157,House,Male,Credit,Credit,Female,Sammie,28th - Collister (North of State),43.648076,-116.23413,Aug
625,42251,904,Friday,6,2.7,0.880555556,4.29,15.71,0.273074475,House,Female,Cash,Cash,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
626,42253,906,Sunday,7,3.5,0.880555556,5.69,26.31,0.216267579,Apartment,Male,Cash,Cash,Female,Sammie,West of Gary/Glennwood,43.672328,-116.286124,Sep
627,42274,927,Sunday,5,1.7,0.879861111,5.19,17.81,0.291409321,Apartment,Male,Cash,Cash,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
628,42272,925,Friday,3,2.8,0.879166667,5,24.72,0.202265372,Business,Male,Credit,Credit,Male,Angel,Garden City,43.633857,-116.24628,Sep
629,42281,1004,Sunday,6,1.7,0.879166667,2,27.78,0.07199424,House,Female,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Oct
630,42254,907,Monday,6,1.5,0.878472222,5,16.78,0.297973778,House,Female,Credit,Credit,Male,Angel,Collister - Gary (North of State),43.666573,-116.263356,Sep
631,42287,1010,Saturday,3,2.2,0.878472222,4,18.9,0.211640212,House,Male,Credit,Credit,Male,Angel,Garden City,43.633857,-116.24628,Oct
632,42272,925,Friday,1,2.7,0.877777778,4.56,15.44,0.295336788,Apartment,Female,Cash,Cash,Male,Angel,North End,43.633105,-116.208304,Sep
633,42197,712,Sunday,10,2.4,0.877083333,5.04,28.96,0.174033149,Apartment,Male,Cash,Cash,Male,Angel,Bogus Basin - Brumback Hills,43.654203,-116.190788,Jul
634,42204,719,Sunday,5,0.7,0.877083333,4.73,34.27,0.138021593,House,Male,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Jul
635,42232,816,Sunday,2,2.6,0.876388889,1.25,23.75,0.052631579,Apartment,Male,Cash,Cash,Male,Angel,WhiteWater - Downtown (South of State),43.624462,-116.21835,Aug
636,42244,828,Friday,6,1.3,0.876388889,0,22.15,0,House,Male,-,Credit,Female,Sammie,Collister - Gary (North of State),43.666573,-116.263356,Aug
637,42267,920,Sunday,5,0.9,0.876388889,2,16.78,0.119189511,Business,Male,Credit,Credit,Male,Angel,28th - Collister (North of State),43.648076,-116.23413,Sep
638,42230,814,Friday,8,7.3,0.875694444,4,26.94,0.148478099,House,Female,Credit,Credit,Female,Sammie,Hidden Springs,43.723879,-116.255046,Aug
639,42223,807,Friday,9,0.0708,0.875,4,38.46,0.10400416,Apartment,Female,Credit,Credit,Female,Sammie,WhiteWater - Gary (South of State),43.652722,-116.259743,Aug
